ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-06-27,32107.39996646684,21986.749436875387,41091.29799168023,32107.39996646684,32107.39996646684,129.2257741762954,129.2257741762954,129.2257741762954,2188.719426899021,2188.719426899021,2188.719426899021,-2059.4936527227255,-2059.4936527227255,-2059.4936527227255,0.0,0.0,0.0,32236.625740643136
2018-06-28,32100.153702006686,21592.268490813676,40153.01539055339,32100.153702006686,32100.153702006686,-1276.6156495586988,-1276.6156495586988,-1276.6156495586988,1079.335726914407,1079.335726914407,1079.335726914407,-2355.951376473106,-2355.951376473106,-2355.951376473106,0.0,0.0,0.0,30823.538052447988
2018-06-29,32092.907437546528,20183.199082411524,39274.44691255261,32092.907437546528,32092.907437546528,-2514.681063228735,-2514.681063228735,-2514.681063228735,155.0096046941766,155.0096046941766,155.0096046941766,-2669.6906679229114,-2669.6906679229114,-2669.6906679229114,0.0,0.0,0.0,29578.226374317794
2018-06-30,32085.661173086373,13798.765464281088,32832.43353190925,32085.661173086373,32085.661173086373,-8372.5553957382,-8372.5553957382,-8372.5553957382,-5378.716804088087,-5378.716804088087,-5378.716804088087,-2993.838591650111,-2993.838591650111,-2993.838591650111,0.0,0.0,0.0,23713.105777348173
2018-07-01,32078.414908626215,15407.50053138258,34164.22988438021,32078.414908626215,32078.414908626215,-7653.991504842239,-7653.991504842239,-7653.991504842239,-4333.254016908124,-4333.254016908124,-4333.254016908124,-3320.7374879341155,-3320.7374879341155,-3320.7374879341155,0.0,0.0,0.0,24424.423403783978
2018-07-02,32071.168644166057,22026.50600579461,41259.405066916865,32071.168644166057,32071.168644166057,-331.63370729710095,-331.63370729710095,-331.63370729710095,3310.4548953641047,3310.4548953641047,3310.4548953641047,-3642.0886026612056,-3642.0886026612056,-3642.0886026612056,0.0,0.0,0.0,31739.534936868957
2018-07-03,32063.922379705906,21468.207016710392,41329.60638654562,32063.922379705906,32063.922379705906,-970.6688085199097,-970.6688085199097,-970.6688085199097,2978.451167116053,2978.451167116053,2978.451167116053,-3949.1199756359624,-3949.1199756359624,-3949.1199756359624,0.0,0.0,0.0,31093.253571185996
2018-07-04,32056.676115245747,20321.213700278888,39695.65906581755,32056.676115245747,32056.676115245747,-2044.0561290430453,-2044.0561290430453,-2044.0561290430453,2188.719426897906,2188.719426897906,2188.719426897906,-4232.775555940951,-4232.775555940951,-4232.775555940951,0.0,0.0,0.0,30012.619986202702
2018-07-05,32049.42985078559,19550.23187566301,37989.13474556515,32049.42985078559,32049.42985078559,-3404.5860512922686,-3404.5860512922686,-3404.5860512922686,1079.335726914536,1079.335726914536,1079.335726914536,-4483.921778206804,-4483.921778206804,-4483.921778206804,0.0,0.0,0.0,28644.84379949332
2018-07-06,32042.18358632543,17997.56340132692,36857.9285303685,32042.18358632543,32042.18358632543,-4538.557564414627,-4538.557564414627,-4538.557564414627,155.00960469485213,155.00960469485213,155.00960469485213,-4693.56716910948,-4693.56716910948,-4693.56716910948,0.0,0.0,0.0,27503.626021910804
2018-07-07,32034.937321865273,12090.104403410565,31452.539381156774,32034.937321865273,32034.937321865273,-10231.80678606089,-10231.80678606089,-10231.80678606089,-5378.716804089143,-5378.716804089143,-5378.716804089143,-4853.089981971748,-4853.089981971748,-4853.089981971748,0.0,0.0,0.0,21803.130535804383
2018-07-08,32027.69105740512,13541.244712592104,32551.806896692702,32027.69105740512,32027.69105740512,-9287.722416074914,-9287.722416074914,-9287.722416074914,-4333.254016899577,-4333.254016899577,-4333.254016899577,-4954.468399175337,-4954.468399175337,-4954.468399175337,0.0,0.0,0.0,22739.968641330208
2018-07-09,32020.444792944963,21330.28537190495,40166.652587740005,32020.444792944963,32020.444792944963,-1680.052620234539,-1680.052620234539,-1680.052620234539,3310.454895368702,3310.454895368702,3310.454895368702,-4990.507515603242,-4990.507515603242,-4990.507515603242,0.0,0.0,0.0,30340.392172710424
2018-07-10,32013.198528484805,20538.414749214673,39359.9774362218,32013.198528484805,32013.198528484805,-1976.6059688562934,-1976.6059688562934,-1976.6059688562934,2978.451167117217,2978.451167117217,2978.451167117217,-4955.057135973511,-4955.057135973511,-4955.057135973511,0.0,0.0,0.0,30036.592559628512
2018-07-11,32005.95226402465,20119.966644753786,38353.812899401324,32005.95226402465,32005.95226402465,-2654.494969207563,-2654.494969207563,-2654.494969207563,2188.7194269013066,2188.7194269013066,2188.7194269013066,-4843.21439610887,-4843.21439610887,-4843.21439610887,0.0,0.0,0.0,29351.457294817086
2018-07-12,31998.705999564496,19388.43975249829,38306.38249509208,31998.705999564496,31998.705999564496,-3572.169632355371,-3572.169632355371,-3572.169632355371,1079.3357269120572,1079.3357269120572,1079.3357269120572,-4651.5053592674285,-4651.5053592674285,-4651.5053592674285,0.0,0.0,0.0,28426.536367209126
2018-07-13,31991.459735104338,17965.855906967045,36987.47542061147,31991.459735104338,31991.459735104338,-4223.030441800395,-4223.030441800395,-4223.030441800395,155.00960469008007,155.00960469008007,155.00960469008007,-4378.040046490475,-4378.040046490475,-4378.040046490475,0.0,0.0,0.0,27768.429293303943
2018-07-14,31984.21347064418,13529.172904674944,32208.88240561448,31984.21347064418,31984.21347064418,-9401.352635558995,-9401.352635558995,-9401.352635558995,-5378.716804096271,-5378.716804096271,-5378.716804096271,-4022.6358314627246,-4022.6358314627246,-4022.6358314627246,0.0,0.0,0.0,22582.860835085186
2018-07-15,31976.96720618402,14214.568138839928,33693.77446754144,31976.96720618402,31976.96720618402,-7920.158775689657,-7920.158775689657,-7920.158775689657,-4333.254016908371,-4333.254016908371,-4333.254016908371,-3586.904758781286,-3586.904758781286,-3586.904758781286,0.0,0.0,0.0,24056.808430494362
2018-07-16,31969.720941723866,23235.89315053964,42261.197944195315,31969.720941723866,31969.720941723866,236.1537781080794,236.1537781080794,236.1537781080794,3310.454895363041,3310.454895363041,3310.454895363041,-3074.3011172549614,-3074.3011172549614,-3074.3011172549614,0.0,0.0,0.0,32205.874719831947
2018-07-17,31962.474677263708,22972.995788617667,41620.61080796579,31962.474677263708,31962.474677263708,488.32466621731106,488.32466621731106,488.32466621731106,2978.4511671166542,2978.4511671166542,2978.4511671166542,-2490.1265008993437,-2490.1265008993437,-2490.1265008993437,0.0,0.0,0.0,32450.79934348102
2018-07-18,31955.228412803554,22962.671349833843,41185.331238044666,31955.228412803554,31955.228412803554,347.22882883487864,347.22882883487864,347.22882883487864,2188.719426900192,2188.719426900192,2188.719426900192,-1841.4905980653134,-1841.4905980653134,-1841.4905980653134,0.0,0.0,0.0,32302.457241638433
2018-07-19,31947.9821483434,22910.561281341288,42082.407593326665,31947.9821483434,31947.9821483434,-57.89131290383222,-57.89131290383222,-57.89131290383222,1079.3357269095786,1079.3357269095786,1079.3357269095786,-1137.2270398134108,-1137.2270398134108,-1137.2270398134108,0.0,0.0,0.0,31890.090835439565
2018-07-20,31940.73588388324,21901.095634117453,40857.21141831293,31940.73588388324,31940.73588388324,-232.75517951832944,-232.75517951832944,-232.75517951832944,155.00960468530735,155.00960468530735,155.00960468530735,-387.7647842036368,-387.7647842036368,-387.7647842036368,0.0,0.0,0.0,31707.980704364913
2018-07-21,31933.489619423082,17163.23158036148,36568.781591004765,31933.489619423082,31933.489619423082,-4983.673487659512,-4983.673487659512,-4983.673487659512,-5378.716804071755,-5378.716804071755,-5378.716804071755,395.0433164122425,395.0433164122425,395.0433164122425,0.0,0.0,0.0,26949.81613176357
2018-07-22,31926.243354962924,19453.212298028222,38283.1594473588,31926.243354962924,31926.243354962924,-3135.122062917618,-3135.122062917618,-3135.122062917618,-4333.254016905323,-4333.254016905323,-4333.254016905323,1198.1319539877045,1198.1319539877045,1198.1319539877045,0.0,0.0,0.0,28791.121292045307
2018-07-23,31918.997090502773,27891.839875834798,46806.736447619405,31918.997090502773,31918.997090502773,5317.925768657126,5317.925768657126,5317.925768657126,3310.4548953638077,3310.4548953638077,3310.4548953638077,2007.4708732933193,2007.4708732933193,2007.4708732933193,0.0,0.0,0.0,37236.9228591599
2018-07-24,31911.750826042615,28956.65122535336,47401.47890263015,31911.750826042615,31911.750826042615,5786.794627520695,5786.794627520695,5786.794627520695,2978.4511671146865,2978.4511671146865,2978.4511671146865,2808.3434604060085,2808.3434604060085,2808.3434604060085,0.0,0.0,0.0,37698.54545356331
2018-07-25,31904.504561582457,27929.467079178634,46375.25712398978,31904.504561582457,31904.504561582457,5774.369896183806,5774.369896183806,5774.369896183806,2188.719426900373,2188.719426900373,2188.719426900373,3585.6504692834324,3585.6504692834324,3585.6504692834324,0.0,0.0,0.0,37678.874457766266
2018-07-26,31897.2582971223,28437.06526442563,46669.97368432888,31897.2582971223,31897.2582971223,5403.567850482315,5403.567850482315,5403.567850482315,1079.3357269097075,1079.3357269097075,1079.3357269097075,4324.232123572608,4324.232123572608,4324.232123572608,0.0,0.0,0.0,37300.82614760462
2018-07-27,31890.012032662147,27648.091010153254,47200.87733068306,31890.012032662147,31890.012032662147,5164.210771416805,5164.210771416805,5164.210771416805,155.0096046902617,155.0096046902617,155.0096046902617,5009.201166726544,5009.201166726544,5009.201166726544,0.0,0.0,0.0,37054.22280407895
2018-07-28,31882.76576820199,23116.261828804723,41282.199254038926,31882.76576820199,31882.76576820199,247.56214466320264,247.56214466320264,247.56214466320264,-5378.716804078883,-5378.716804078883,-5378.716804078883,5626.278948742085,5626.278948742085,5626.278948742085,0.0,0.0,0.0,32130.327912865192
2018-07-29,31875.51950374183,23942.421216604136,42742.49227959909,31875.51950374183,31875.51950374183,1828.8723331974754,1828.8723331974754,1828.8723331974754,-4333.254016902273,-4333.254016902273,-4333.254016902273,6162.126350099748,6162.126350099748,6162.126350099748,0.0,0.0,0.0,33704.39183693931
2018-07-30,31868.273239281672,31448.83315322769,51073.83443022166,31868.273239281672,31868.273239281672,9915.11616091147,9915.11616091147,9915.11616091147,3310.454895364574,3310.454895364574,3310.454895364574,6604.661265546895,6604.661265546895,6604.661265546895,0.0,0.0,0.0,41783.38940019314
2018-07-31,31861.02697482152,32008.889027550256,50938.3601616018,31861.02697482152,31861.02697482152,9921.80567683256,9921.80567683256,9921.80567683256,2978.451167112717,2978.451167112717,2978.451167112717,6943.354509719846,6943.354509719846,6943.354509719846,0.0,0.0,0.0,41782.832651654084
2018-08-01,31853.780710361363,31904.643925419812,50995.12914994014,31853.780710361363,31853.780710361363,9358.215790969381,9358.215790969381,9358.215790969381,2188.719426900219,2188.719426900219,2188.719426900219,7169.496364069161,7169.496364069161,7169.496364069161,0.0,0.0,0.0,41211.996501330745
2018-08-02,31846.534445901205,30535.35584500436,49239.90553825998,31846.534445901205,31846.534445901205,8355.762283126958,8355.762283126958,8355.762283126958,1079.335726910972,1079.335726910972,1079.335726910972,7276.426556215985,7276.426556215985,7276.426556215985,0.0,0.0,0.0,40202.29672902817
2018-08-03,31839.288181441047,29936.20639256203,49415.68588604381,31839.288181441047,31839.288181441047,7414.730841905195,7414.730841905195,7414.730841905195,155.0096046909377,155.0096046909377,155.0096046909377,7259.721237214258,7259.721237214258,7259.721237214258,0.0,0.0,0.0,39254.01902334624
2018-08-04,31832.041916980892,24032.30193367326,42794.29353364669,31832.041916980892,31832.041916980892,1738.614679441159,1738.614679441159,1738.614679441159,-5378.716804079938,-5378.716804079938,-5378.716804079938,7117.331483521097,7117.331483521097,7117.331483521097,0.0,0.0,0.0,33570.65659642205
2018-08-05,31824.795652520734,24713.00174860561,44034.30343911598,31824.795652520734,31824.795652520734,2516.414959027041,2516.414959027041,2516.414959027041,-4333.254016893727,-4333.254016893727,-4333.254016893727,6849.6689759207675,6849.6689759207675,6849.6689759207675,0.0,0.0,0.0,34341.21061154777
2018-08-06,31817.54938806058,32595.942991585016,51811.920047208,31817.54938806058,31817.54938806058,9770.090666281449,9770.090666281449,9770.090666281449,3310.454895358913,3310.454895358913,3310.454895358913,6459.635770922535,6459.635770922535,6459.635770922535,0.0,0.0,0.0,41587.64005434203
2018-08-07,31810.303123600424,31471.37185146997,50116.406647362586,31810.303123600424,31810.303123600424,8931.047616348424,8931.047616348424,8931.047616348424,2978.4511671198284,2978.4511671198284,2978.4511671198284,5952.596449228596,5952.596449228596,5952.596449228596,0.0,0.0,0.0,40741.350739948844
2018-08-08,31803.056859140266,29946.597366839884,49472.86762124277,31803.056859140266,31803.056859140266,7525.011793238823,7525.011793238823,7525.011793238823,2188.7194269004003,2188.7194269004003,2188.7194269004003,5336.292366338423,5336.292366338423,5336.292366338423,0.0,0.0,0.0,39328.06865237909
2018-08-09,31795.810594680108,27437.874180527997,46755.263576791505,31795.810594680108,31795.810594680108,5700.034931235411,5700.034931235411,5700.034931235411,1079.3357269122362,1079.3357269122362,1079.3357269122362,4620.699204323176,4620.699204323176,4620.699204323176,0.0,0.0,0.0,37495.845525915516
2018-08-10,31788.56433021995,26080.654403360186,44983.4981230684,31788.56433021995,31788.56433021995,3972.840097085008,3972.840097085008,3972.840097085008,155.00960469161316,155.00960469161316,155.00960469161316,3817.830492393395,3817.830492393395,3817.830492393395,0.0,0.0,0.0,35761.40442730496
2018-08-11,31781.318065759795,20068.631287292184,39159.084424413406,31781.318065759795,31781.318065759795,-2437.225617088489,-2437.225617088489,-2437.225617088489,-5378.716804080355,-5378.716804080355,-5378.716804080355,2941.4911869918665,2941.4911869918665,2941.4911869918665,0.0,0.0,0.0,29344.092448671305
2018-08-12,31774.07180129964,19739.386024866133,39009.059796511625,31774.07180129964,31774.07180129964,-2326.2672757213363,-2326.2672757213363,-2326.2672757213363,-4333.254016908017,-4333.254016908017,-4333.254016908017,2006.98674118668,2006.98674118668,2006.98674118668,0.0,0.0,0.0,29447.804525578304
2018-08-13,31766.825536839482,26949.051401986526,45018.947488436635,31766.825536839482,31766.825536839482,4341.249205260877,4341.249205260877,4341.249205260877,3310.45489536351,3310.45489536351,3310.45489536351,1030.7943098973667,1030.7943098973667,1030.7943098973667,0.0,0.0,0.0,36108.07474210036
2018-08-14,31759.579272379324,24927.599698613412,43961.3111841824,31759.579272379324,31759.579272379324,3008.654964793586,3008.654964793586,3008.654964793586,2978.4511671178598,2978.4511671178598,2978.4511671178598,30.203797675725802,30.203797675725802,30.203797675725802,0.0,0.0,0.0,34768.23423717291
2018-08-15,31752.333007919173,23475.350095186513,42292.68382026792,31752.333007919173,31752.333007919173,1211.656754980719,1211.656754980719,1211.656754980719,2188.7194268992857,2188.7194268992857,2188.7194268992857,-977.062671918567,-977.062671918567,-977.062671918567,0.0,0.0,0.0,32963.989762899895
2018-08-16,31745.086743459015,21074.28831297091,40876.93455684317,31745.086743459015,31745.086743459015,-893.9079012725853,-893.9079012725853,-893.9079012725853,1079.3357269097573,1079.3357269097573,1079.3357269097573,-1973.2436281823427,-1973.2436281823427,-1973.2436281823427,0.0,0.0,0.0,30851.17884218643
2018-08-17,31737.840478998856,19296.709804345013,38028.153947696585,31737.840478998856,31737.840478998856,-2785.924201718825,-2785.924201718825,-2785.924201718825,155.00960469656732,155.00960469656732,155.00960469656732,-2940.933806415392,-2940.933806415392,-2940.933806415392,0.0,0.0,0.0,28951.91627728003
2018-08-18,31730.594214538698,12749.268938918089,31958.86554831905,31730.594214538698,31730.594214538698,-9242.189353399963,-9242.189353399963,-9242.189353399963,-5378.7168040814095,-5378.7168040814095,-5378.7168040814095,-3863.472549318552,-3863.472549318552,-3863.472549318552,0.0,0.0,0.0,22488.404861138733
2018-08-19,31723.34795007854,13933.75726509549,32603.552138352425,31723.34795007854,31723.34795007854,-9058.569325809529,-9058.569325809529,-9058.569325809529,-4333.254016899471,-4333.254016899471,-4333.254016899471,-4725.315308910056,-4725.315308910056,-4725.315308910056,0.0,0.0,0.0,22664.778624269013
2018-08-20,31716.10168561839,20898.891958953547,39980.32305023008,31716.10168561839,31716.10168561839,-2201.9239503168787,-2201.9239503168787,-2201.9239503168787,3310.454895368108,3310.454895368108,3310.454895368108,-5512.378845684987,-5512.378845684987,-5512.378845684987,0.0,0.0,0.0,29514.17773530151
2018-08-21,31708.85542115823,18614.320492660983,37874.23174228014,31708.85542115823,31708.85542115823,-3233.9001525392,-3233.9001525392,-3233.9001525392,2978.4511671158916,2978.4511671158916,2978.4511671158916,-6212.351319655091,-6212.351319655091,-6212.351319655091,0.0,0.0,0.0,28474.95526861903
2018-08-22,31701.609156698072,17491.281204605886,37427.49335097516,31701.609156698072,31701.609156698072,-4626.239879389109,-4626.239879389109,-4626.239879389109,2188.7194269017255,2188.7194269017255,2188.7194269017255,-6814.959306290833,-6814.959306290833,-6814.959306290833,0.0,0.0,0.0,27075.369277308964
2018-08-23,31694.362892237918,15750.08968200169,34874.048180345235,31694.362892237918,31694.362892237918,-6232.849102437896,-6232.849102437896,-6232.849102437896,1079.3357269136297,1079.3357269136297,1079.3357269136297,-7312.184829351527,-7312.184829351527,-7312.184829351527,0.0,0.0,0.0,25461.51378980002
2018-08-24,31687.11662777776,14783.54540728869,34039.43421580542,31687.11662777776,31687.11662777776,-7543.417151732207,-7543.417151732207,-7543.417151732207,155.00960469062576,155.00960469062576,155.00960469062576,-7698.426756422833,-7698.426756422833,-7698.426756422833,0.0,0.0,0.0,24143.699476045553
2018-08-25,31679.870363317605,8126.565771658964,28118.264344011564,31679.870363317605,31679.870363317605,-13349.319123595127,-13349.319123595127,-13349.319123595127,-5378.7168040824645,-5378.7168040824645,-5378.7168040824645,-7970.602319512662,-7970.602319512662,-7970.602319512662,0.0,0.0,0.0,18330.551239722477
2018-08-26,31672.624098857446,9705.040583478303,28578.57193190879,31672.624098857446,31672.624098857446,-12461.44008293758,-12461.44008293758,-12461.44008293758,-4333.2540168964215,-4333.2540168964215,-4333.2540168964215,-8128.186066041158,-8128.186066041158,-8128.186066041158,0.0,0.0,0.0,19211.184015919865
2018-08-27,31665.377834397288,16856.38745613137,35912.37449333375,31665.377834397288,31665.377834397288,-4862.7302789445985,-4862.7302789445985,-4862.7302789445985,3310.4548953688745,3310.4548953688745,3310.4548953688745,-8173.185174313473,-8173.185174313473,-8173.185174313473,0.0,0.0,0.0,26802.64755545269
2018-08-28,31658.131569937133,16522.327345071004,36360.628314372356,31658.131569937133,31658.131569937133,-5131.6005715468655,-5131.6005715468655,-5131.6005715468655,2978.4511671198684,2978.4511671198684,2978.4511671198684,-8110.051738666733,-8110.051738666733,-8110.051738666733,0.0,0.0,0.0,26526.53099839027
2018-08-29,31650.885305476975,16404.09265607485,35498.19695058923,31650.885305476975,31650.885305476975,-5756.814871129335,-5756.814871129335,-5756.814871129335,2188.71942690061,2188.71942690061,2188.71942690061,-7945.534298029945,-7945.534298029945,-7945.534298029945,0.0,0.0,0.0,25894.07043434764
2018-08-30,31643.63904101682,15515.420192668449,34083.94062856323,31643.63904101682,31643.63904101682,-6609.136775157702,-6609.136775157702,-6609.136775157702,1079.335726911151,1079.335726911151,1079.335726911151,-7688.472502068853,-7688.472502068853,-7688.472502068853,0.0,0.0,0.0,25034.50226585912
2018-08-31,31636.392776556666,14651.995532910472,33797.99163512747,31636.392776556666,31636.392776556666,-7194.5307319849,-7194.5307319849,-7194.5307319849,155.0096046913013,155.0096046913013,155.0096046913013,-7349.540336676201,-7349.540336676201,-7349.540336676201,0.0,0.0,0.0,24441.862044571768
2018-09-01,31629.146512096508,9111.261886234413,28759.70156568545,31629.146512096508,31629.146512096508,-12319.661526968483,-12319.661526968483,-12319.661526968483,-5378.716804083518,-5378.716804083518,-5378.716804083518,-6940.944722884964,-6940.944722884964,-6940.944722884964,0.0,0.0,0.0,19309.484985128023
2018-09-02,31621.90024763635,11324.05762138666,29981.048438904512,31621.90024763635,31621.90024763635,-10809.341537721615,-10809.341537721615,-10809.341537721615,-4333.2540168997175,-4333.2540168997175,-4333.2540168997175,-6476.087520821897,-6476.087520821897,-6476.087520821897,0.0,0.0,0.0,20812.558709914734
2018-09-03,31614.65398317619,19239.347443688046,38947.46792278846,31614.65398317619,31614.65398317619,-2658.745082890235,-2658.745082890235,-2658.745082890235,3310.454895356785,3310.454895356785,3310.454895356785,-5969.19997824702,-5969.19997824702,-5969.19997824702,0.0,0.0,0.0,28955.908900285955
2018-09-04,31607.407718716036,20089.059168810996,38310.80984610978,31606.740926742383,31607.407718716036,-2456.5082650176205,-2456.5082650176205,-2456.5082650176205,2978.4511671164933,2978.4511671164933,2978.4511671164933,-5434.959432134114,-5434.959432134114,-5434.959432134114,0.0,0.0,0.0,29150.899453698417
2018-09-05,31600.161454255882,19848.320360997528,38026.61129655478,31597.993704456985,31600.161454255882,-2699.3791512944294,-2699.3791512944294,-2699.3791512944294,2188.7194268994954,2188.7194268994954,2188.7194268994954,-4888.098578193924,-4888.098578193924,-4888.098578193924,0.0,0.0,0.0,28900.782302961452
2018-09-06,31592.915189795724,19105.52016227045,37740.062220151594,31589.06614087764,31593.330872293656,-3263.682124464426,-3263.682124464426,-3263.682124464426,1079.3357269124153,1079.3357269124153,1079.3357269124153,-4343.0178513768415,-4343.0178513768415,-4343.0178513768415,0.0,0.0,0.0,28329.233065331297
2018-09-07,31585.668925335565,19556.897251894938,37301.46646811346,31578.987265602296,31587.59672611956,-3658.401796622923,-3658.401796622923,-3658.401796622923,155.0096047017031,155.0096047017031,155.0096047017031,-3813.411401324626,-3813.411401324626,-3813.411401324626,0.0,0.0,0.0,27927.267128712643
2018-09-08,31578.422660875414,13122.812347072397,32679.54659162967,31568.53810604745,31582.44155451959,-8690.633603855702,-8690.633603855702,-8690.633603855702,-5378.716804083936,-5378.716804083936,-5378.716804083936,-3311.916799771766,-3311.916799771766,-3311.916799771766,0.0,0.0,0.0,22887.789057019712
2018-09-09,31571.176396415256,14315.035602623506,33661.30428994724,31558.155599748246,31577.011708247654,-7183.052006302203,-7183.052006302203,-7183.052006302203,-4333.254016896669,-4333.254016896669,-4333.254016896669,-2849.7979894055343,-2849.7979894055343,-2849.7979894055343,0.0,0.0,0.0,24388.12439011305
2018-09-10,31563.930131955098,22346.094028226682,41698.90271362244,31547.68633285171,31571.545808142833,873.784805139036,873.784805139036,873.784805139036,3310.4548953575522,3310.4548953575522,3310.4548953575522,-2436.6700902185157,-2436.6700902185157,-2436.6700902185157,0.0,0.0,0.0,32437.714937094133
2018-09-11,31556.683867494943,23606.19528474205,42356.138425642996,31536.820524810213,31567.88499446121,898.1776238849385,898.1776238849385,898.1776238849385,2978.4511671159307,2978.4511671159307,2978.4511671159307,-2080.2735432309923,-2080.2735432309923,-2080.2735432309923,0.0,0.0,0.0,32454.86149137988
2018-09-12,31549.437603034785,22236.027513430032,41390.745849718245,31526.12761544205,31563.03360483944,402.415705663738,402.415705663738,402.415705663738,2188.71942689838,2188.71942689838,2188.71942689838,-1786.303721234642,-1786.303721234642,-1786.303721234642,0.0,0.0,0.0,31951.853308698523
2018-09-13,31542.19133857463,21074.50559588956,40418.775022972455,31515.351874438595,31558.76873529599,-478.96488146835975,-478.96488146835975,-478.96488146835975,1079.3357269088012,1079.3357269088012,1079.3357269088012,-1558.300608377161,-1558.300608377161,-1558.300608377161,0.0,0.0,0.0,31063.22645710627
2018-09-14,31534.945074114472,20765.19079864725,40137.26469100177,31505.16953174491,31554.384762289275,-1242.591880715435,-1242.591880715435,-1242.591880715435,155.0096046969311,155.0096046969311,155.0096046969311,-1397.6014854123664,-1397.6014854123664,-1397.6014854123664,0.0,0.0,0.0,30292.353193399038
2018-09-15,31527.698809654314,15346.246207530232,34267.50669166959,31494.0185553323,31550.066561361626,-6682.074604754682,-6682.074604754682,-6682.074604754682,-5378.7168040789165,-5378.7168040789165,-5378.7168040789165,-1303.3578006757657,-1303.3578006757657,-1303.3578006757657,0.0,0.0,0.0,24845.624204899632
2018-09-16,31520.45254519416,16030.920645815686,34996.509485395334,31482.901072460107,31546.291397497265,-5605.869623206034,-5605.869623206034,-5605.869623206034,-4333.254016893619,-4333.254016893619,-4333.254016893619,-1272.6156063124151,-1272.6156063124151,-1272.6156063124151,0.0,0.0,0.0,25914.582921988127
2018-09-17,31513.206280734,24480.57714650348,42620.64630235122,31471.716687098095,31542.55526391085,2009.9977505869522,2009.9977505869522,2009.9977505869522,3310.45489536598,3310.45489536598,3310.45489536598,-1300.4571447790277,-1300.4571447790277,-1300.4571447790277,0.0,0.0,0.0,33523.20403132095
2018-09-18,31505.960016273846,23779.378122798178,43012.49227285168,31459.142532401856,31539.748751262592,1598.2517350185165,1598.2517350185165,1598.2517350185165,2978.451167119908,2978.451167119908,2978.451167119908,-1380.1994321013917,-1380.1994321013917,-1380.1994321013917,0.0,0.0,0.0,33104.211751292365
2018-09-19,31498.71375181369,22573.09180783099,41651.59625030232,31445.909597050384,31536.67693047591,685.0753759815798,685.0753759815798,685.0753759815798,2188.7194269008196,2188.7194269008196,2188.7194269008196,-1503.6440509192398,-1503.6440509192398,-1503.6440509192398,0.0,0.0,0.0,32183.789127795273
2018-09-20,31491.467487353533,22058.70235189902,40131.80555841307,31431.958953711546,31534.691191077116,-582.0351572075972,-582.0351572075972,-582.0351572075972,1079.3357269126734,1079.3357269126734,1079.3357269126734,-1661.3708841202706,-1661.3708841202706,-1661.3708841202706,0.0,0.0,0.0,30909.432330145937
2018-09-21,31484.221222893375,19891.820343233758,39550.321118584994,31419.79559390211,31532.84370581027,-1688.0576271205105,-1688.0576271205105,-1688.0576271205105,155.00960469760662,155.00960469760662,155.00960469760662,-1843.067231818117,-1843.067231818117,-1843.067231818117,0.0,0.0,0.0,29796.163595772865
2018-09-22,31476.974958433217,15030.612072466503,33774.24659347112,31407.050107424395,31529.621028385995,-7416.599502047464,-7416.599502047464,-7416.599502047464,-5378.716804086045,-5378.716804086045,-5378.716804086045,-2037.8826979614187,-2037.8826979614187,-2037.8826979614187,0.0,0.0,0.0,24060.37545638575
2018-09-23,31469.728693973062,15203.462322632868,33921.76526925207,31394.033707246876,31527.89214761263,-6568.053456460897,-6568.053456460897,-6568.053456460897,-4333.254016890571,-4333.254016890571,-4333.254016890571,-2234.7994395703263,-2234.7994395703263,-2234.7994395703263,0.0,0.0,0.0,24901.675237512165
2018-09-24,31462.482429512907,23288.38551675821,42371.10106040556,31382.271177584902,31526.67433223025,887.4480294005889,887.4480294005889,887.4480294005889,3310.4548953564886,3310.4548953564886,3310.4548953564886,-2423.0068659558997,-2423.0068659558997,-2423.0068659558997,0.0,0.0,0.0,32349.930458913495
2018-09-25,31455.23616505275,21381.99056772031,41228.25002405799,31368.23065542296,31526.297615761545,386.1814932162387,386.1814932162387,386.1814932162387,2978.45116711794,2978.45116711794,2978.45116711794,-2592.269673901701,-2592.269673901701,-2592.269673901701,0.0,0.0,0.0,31841.417658268987
2018-09-26,31447.98990059259,20724.03235462592,39982.29436218962,31355.43363000133,31524.04550477515,-544.5587891770987,-544.5587891770987,-544.5587891770987,2188.719426898407,2188.719426898407,2188.719426898407,-2733.278216075506,-2733.278216075506,-2733.278216075506,0.0,0.0,0.0,30903.43111141549
2018-09-27,31440.74363613244,20071.87284792399,38822.64039833995,31342.301631633803,31522.82431552386,-1758.6348966805303,-1758.6348966805303,-1758.6348966805303,1079.3357269139378,1079.3357269139378,1079.3357269139378,-2837.970623594468,-2837.970623594468,-2837.970623594468,0.0,0.0,0.0,29682.10873945191
2018-09-28,31433.49737167228,19104.816081022473,38212.166530033224,31327.72406808582,31521.14900612569,-2744.807225959583,-2744.807225959583,-2744.807225959583,155.00960468738649,155.00960468738649,155.00960468738649,-2899.816830646969,-2899.816830646969,-2899.816830646969,0.0,0.0,0.0,28688.6901457127
